,latitude,longitude,accidents,total_injured,total_killed
19294,40.696877,-73.89159000000002,1,0.0,0.0
19295,40.69688,-73.85169,1,0.0,0.0
19296,40.696884000000004,-73.94657,3,2.0,0.0
19297,40.696884000000004,-73.935074,1,2.0,0.0
19298,40.69689,-73.95564,4,2.0,0.0
19299,40.69689,-73.74929,3,4.0,0.0
19300,40.696896,-73.93609000000002,1,0.0,0.0
19301,40.696909999999995,-73.815125,2,0.0,0.0
19302,40.696909999999995,-73.81124,1,2.0,0.0
19303,40.696909999999995,-73.790436,3,4.0,0.0
19304,40.696922,-73.76419,1,2.0,0.0
19305,40.69693,-73.805534,1,0.0,0.0
19306,40.69693400000001,-73.89260999999998,1,0.0,0.0
19307,40.69693400000001,-73.80358000000003,1,0.0,0.0
19308,40.696945,-73.90088,1,0.0,0.0
19309,40.69695,-73.962776,1,0.0,0.0
19310,40.696957,-73.75334000000002,1,2.0,0.0
19311,40.69696,-73.94951999999998,1,2.0,0.0
19312,40.69696,-73.9151,1,0.0,0.0
19313,40.69697,-73.90653,2,0.0,0.0
19314,40.69697,-73.79274000000002,1,0.0,0.0
19315,40.696983,-73.935234,13,16.0,0.0
19316,40.696983,-73.85171,1,2.0,0.0
19317,40.696995,-73.95475,6,4.0,0.0
19318,40.696995,-73.910034,1,0.0,0.0
19319,40.69701,-73.99136999999997,3,2.0,0.0
19320,40.697018,-73.9976,2,0.0,0.0
19321,40.69703,-73.768585,1,0.0,0.0
19322,40.69703,-73.7361,1,0.0,0.0
19323,40.697052,-73.75734,1,0.0,0.0
19324,40.69706,-73.95425999999998,1,0.0,0.0
19325,40.69706,-73.91933,5,6.0,0.0
19326,40.697067,-73.94663,1,0.0,0.0
19327,40.697067,-73.80339000000002,1,0.0,0.0
19328,40.697075,-73.93185,4,2.0,0.0
19329,40.697083,-73.84873,1,2.0,0.0
19330,40.697083,-73.83048000000002,1,0.0,0.0
19331,40.697094,-73.89072,1,0.0,0.0
19332,40.697094,-73.82949,1,2.0,0.0
19333,40.697098,-73.960785,1,0.0,0.0
19334,40.697098,-73.95385999999998,2,2.0,0.0
19335,40.697117,-73.93401,4,2.0,0.0
19336,40.697117,-73.8097,1,0.0,0.0
19337,40.697117,-73.78954,1,0.0,0.0
19338,40.697124,-73.7842,1,2.0,0.0
19339,40.697146999999994,-73.79289,1,0.0,0.0
19340,40.697165999999996,-73.893364,3,2.0,0.0
19341,40.69717,-73.90123,3,0.0,0.0
19342,40.697174,-73.90460999999998,1,0.0,0.0
19343,40.697178,-73.99496500000002,1,0.0,0.0
19344,40.697186,-73.92884000000002,4,2.0,0.0
19345,40.697193,-73.72752,5,4.0,0.0
19346,40.6972,-73.952934,15,12.0,0.0
19347,40.6972,-73.92155,1,0.0,0.0
19348,40.697216,-73.93318000000002,1,2.0,0.0
19349,40.697216,-73.872955,5,4.0,0.0
19350,40.69722,-73.77991,1,2.0,0.0
19351,40.697224,-73.992134,1,0.0,0.0
19352,40.697235,-73.87331400000002,4,8.0,0.0
19353,40.697243,-73.99685,1,0.0,0.0
19354,40.697243,-73.813324,11,0.0,0.0
19355,40.697247,-73.932846,1,0.0,0.0
19356,40.697247,-73.84302,1,0.0,0.0
19357,40.697247,-73.78965,2,0.0,0.0
19358,40.697254,-73.98597,3,0.0,0.0
19359,40.697254,-73.91563000000002,3,0.0,0.0
19360,40.697254,-73.813225,1,2.0,0.0
19361,40.69726,-73.80575,3,2.0,0.0
19362,40.69728,-73.987045,2,2.0,0.0
19363,40.697285,-73.79874000000002,1,0.0,0.0
19364,40.697285,-73.79446,1,0.0,0.0
19365,40.697285,-73.784515,1,0.0,0.0
19366,40.697285,-73.75645,3,4.0,0.0
19367,40.697296,-73.92378000000002,3,2.0,0.0
19368,40.697296,-73.8548,1,0.0,0.0
19369,40.697296,-73.76681500000002,1,2.0,0.0
19370,40.6973,-73.727875,1,0.0,0.0
19371,40.697303999999995,-73.77568000000002,1,0.0,0.0
19372,40.697308,-73.92496,1,0.0,0.0
19373,40.697308,-73.80983,2,0.0,0.0
19374,40.697309999999995,-73.96481,2,0.0,0.0
19375,40.697309999999995,-73.93227399999998,11,2.0,0.0
19376,40.697315,-73.90715,1,0.0,0.0
19377,40.697315,-73.90559,1,0.0,0.0
19378,40.697323,-73.969635,1,0.0,0.0
19379,40.697327,-73.82961,4,2.0,0.0
19380,40.69733,-73.78456,8,2.0,0.0
19381,40.69733,-73.76201999999998,3,2.0,0.0
19382,40.69733400000001,-73.79303,1,0.0,0.0
19383,40.697340000000004,-73.9623,1,0.0,0.0
19384,40.697357000000004,-73.79741999999997,1,0.0,0.0
19385,40.69736500000001,-73.93189,1,0.0,0.0
19386,40.697371999999994,-73.922554,1,0.0,0.0
19387,40.697379999999995,-73.97565,1,0.0,0.0
19388,40.697379999999995,-73.96185,1,0.0,0.0
19389,40.697395,-73.90728,3,0.0,0.0
19390,40.6974,-73.94381,1,0.0,0.0
19391,40.6974,-73.80951999999998,1,2.0,0.0
19392,40.697403,-73.83641,2,0.0,0.0
19393,40.697407,-73.93601,6,2.0,0.0
19394,40.69741,-73.76607,1,0.0,0.0
19395,40.69741,-73.76275,1,0.0,0.0
19396,40.697414,-73.76174,1,0.0,0.0
19397,40.69742,-73.93134,2,0.0,0.0
19398,40.69742,-73.81151,2,0.0,0.0
19399,40.697421999999996,-73.93796,1,2.0,0.0
19400,40.697421999999996,-73.90167,1,0.0,0.0
19401,40.69743,-73.74954,1,0.0,0.0
19402,40.697433000000004,-73.93123,1,2.0,0.0
19403,40.697433000000004,-73.898605,3,2.0,0.0
19404,40.697437,-73.98052,1,0.0,0.0
19405,40.697437,-73.9567,1,0.0,0.0
19406,40.697437,-73.95099,1,2.0,0.0
19407,40.697453,-73.95673000000002,1,2.0,0.0
19408,40.697453,-73.73286,1,2.0,0.0
19409,40.69746,-73.99303,1,0.0,0.0
19410,40.697468,-73.98522,1,0.0,0.0
19411,40.697468,-73.93614000000002,1,0.0,0.0
19412,40.697468,-73.79855,1,0.0,0.0
19413,40.69747,-73.97567,1,0.0,0.0
19414,40.69747,-73.95575,1,0.0,0.0
19415,40.697495,-73.95770999999998,1,0.0,0.0
19416,40.697495,-73.835495,1,0.0,0.0
19417,40.6975,-73.90952,2,0.0,0.0
19418,40.697502,-73.93616999999998,1,2.0,0.0
19419,40.697506,-73.98224,1,0.0,0.0
19420,40.697506,-73.93621,1,0.0,0.0
19421,40.697525,-73.958626,1,0.0,0.0
19422,40.697525,-73.746826,5,2.0,0.0
19423,40.69753,-73.95675,1,0.0,0.0
19424,40.697533,-73.80906,1,0.0,0.0
19425,40.697536,-73.87106,3,4.0,0.0
19426,40.697536,-73.79198000000002,1,0.0,0.0
19427,40.697540000000004,-73.98312,4,4.0,0.0
19428,40.69755,-73.808975,1,0.0,0.0
19429,40.697556,-73.91181,1,2.0,0.0
19430,40.697556,-73.852776,12,10.0,0.0
19431,40.697559999999996,-73.90535,1,0.0,0.0
19432,40.697567,-73.72874499999998,1,0.0,0.0
19433,40.69757,-73.955765,1,0.0,0.0
19434,40.69757,-73.90758000000002,3,2.0,0.0
19435,40.69757,-73.87144,1,2.0,0.0
19436,40.697575,-73.984055,2,0.0,0.0
19437,40.697582000000004,-73.94965,4,4.0,0.0
19438,40.69759000000001,-73.8115,2,2.0,0.0
19439,40.697604999999996,-73.92962,5,10.0,0.0
19440,40.697604999999996,-73.8232,2,0.0,0.0
19441,40.69761,-73.82005,1,0.0,0.0
19442,40.697613,-73.98496,1,0.0,0.0
19443,40.697613,-73.76482,1,0.0,0.0
19444,40.697617,-73.82858,2,2.0,0.0
19445,40.69762,-73.932816,1,0.0,0.0
19446,40.697624,-73.900795,1,0.0,0.0
19447,40.697635999999996,-73.96578000000002,1,2.0,0.0
19448,40.69764,-73.92931999999998,8,8.0,0.0
19449,40.697643,-73.83852399999998,1,0.0,0.0
19450,40.69765,-73.95867,1,0.0,0.0
19451,40.697655,-73.93644,1,0.0,0.0
19452,40.697662,-73.98615,1,0.0,0.0
19453,40.69767,-73.96675,1,2.0,0.0
19454,40.697678,-73.916374,2,0.0,0.0
19455,40.697678,-73.851845,1,0.0,0.0
19456,40.697678,-73.84151,1,2.0,0.0
19457,40.69768,-73.98703,3,0.0,0.0
19458,40.697697,-73.96502,1,2.0,0.0
19459,40.697697,-73.93299,1,0.0,0.0
19460,40.6977,-73.95302,1,0.0,0.0
19461,40.6977,-73.9078,1,0.0,0.0
19462,40.697703999999995,-73.791,1,0.0,0.0
19463,40.69771,-73.78589000000002,2,0.0,0.0
19464,40.697716,-73.967735,4,4.0,0.0
19465,40.697716,-73.80409,1,0.0,0.0
19466,40.697727,-73.92454000000002,2,0.0,0.0
19467,40.69773,-73.81409000000002,19,6.0,0.0
19468,40.69773,-73.79209,1,0.0,0.0
19469,40.697734999999994,-73.96093,1,0.0,0.0
19470,40.697746,-73.76398499999998,1,0.0,0.0
19471,40.697746,-73.75468000000002,3,0.0,0.0
19472,40.69775,-73.9128,1,0.0,0.0
19473,40.69775,-73.81393,14,8.0,0.0
19474,40.697758,-73.96875,2,0.0,0.0
19475,40.697758,-73.78352,1,0.0,0.0
19476,40.69778,-73.74695600000003,1,0.0,0.0
19477,40.69778400000001,-73.77534,1,0.0,0.0
19478,40.697792,-73.80235,1,0.0,0.0
19479,40.697796000000004,-73.80814000000002,1,2.0,0.0
19480,40.697803,-73.969734,3,2.0,0.0
19481,40.697803,-73.78832,1,0.0,0.0
19482,40.69781500000001,-73.7602,1,0.0,0.0
19483,40.69782,-73.927826,2,2.0,0.0
19484,40.697823,-73.90803000000002,4,4.0,0.0
19485,40.697823,-73.89475999999998,1,0.0,0.0
19486,40.697823,-73.78562,1,2.0,0.0
19487,40.697823,-73.76799,1,2.0,0.0
19488,40.697826,-73.957756,1,0.0,0.0
19489,40.697829999999996,-73.93677,7,10.0,0.0
19490,40.697829999999996,-73.72962,1,0.0,0.0
19491,40.697834,-73.744896,1,2.0,0.0
19492,40.697838,-73.97077,6,6.0,0.0
19493,40.697838,-73.960075,1,2.0,0.0
19494,40.69785,-73.78143,1,0.0,0.0
19495,40.697853,-73.93325,7,4.0,0.0
19496,40.697857,-73.80417,1,0.0,0.0
19497,40.69787,-73.743034,3,2.0,0.0
19498,40.697872,-73.802376,4,0.0,0.0
19499,40.697887,-73.90726,1,0.0,0.0
19500,40.69789,-73.9439,1,0.0,0.0
19501,40.697895,-73.92699,1,0.0,0.0
19502,40.697903000000004,-73.9468,5,4.0,0.0
19503,40.697903000000004,-73.90165,2,0.0,0.0
19504,40.697903000000004,-73.759834,1,0.0,0.0
19505,40.697903000000004,-73.7271,4,0.0,0.0
19506,40.69791,-73.759865,1,2.0,0.0
19507,40.697918,-73.973015,1,2.0,0.0
19508,40.697918,-73.9728,1,2.0,0.0
19509,40.697918,-73.92083000000002,6,4.0,0.0
19510,40.69792,-73.92674,1,0.0,0.0
19511,40.69793,-73.759796,1,0.0,0.0
19512,40.697933,-73.89200600000002,1,0.0,0.0
19513,40.697936999999996,-73.747025,1,0.0,0.0
19514,40.69795,-73.73666,1,2.0,0.0
19515,40.69797,-73.753784,4,4.0,0.0
19516,40.697975,-73.82139000000002,2,0.0,0.0
19517,40.69798,-73.93704,1,0.0,0.0
19518,40.69798,-73.91257,2,2.0,0.0
19519,40.69798,-73.72697,4,4.0,0.0
19520,40.697987,-73.91492,1,0.0,0.0
19521,40.697998,-73.92605999999998,4,2.0,0.0
19522,40.698,-73.97479,3,4.0,0.0
19523,40.698,-73.89478000000003,1,0.0,0.0
19524,40.69801,-73.887886,2,4.0,0.0
19525,40.698013,-73.90265,2,0.0,0.0
19526,40.69802,-73.97499,7,4.0,0.0
19527,40.69802,-73.7623,1,0.0,0.0
19528,40.698029999999996,-73.80203,1,0.0,0.0
19529,40.698032,-73.79599,2,0.0,0.0
19530,40.698036,-73.962845,6,9.0,0.0
19531,40.698048,-73.97579,4,2.0,0.0
19532,40.69805,-73.94541,1,3.0,0.0
19533,40.698055,-73.80986999999998,1,0.0,0.0
19534,40.698067,-73.75778000000003,2,0.0,0.0
19535,40.69808,-73.92536,5,2.0,0.0
19536,40.698082,-73.77415,1,0.0,0.0
19537,40.69809,-73.92111,1,0.0,0.0
19538,40.69809,-73.76201,2,2.0,0.0
19539,40.698093,-73.91129000000002,1,0.0,0.0
19540,40.698093,-73.80733000000002,2,0.0,0.0
19541,40.698093,-73.73149000000002,1,0.0,0.0
19542,40.6981,-73.92517,3,2.0,0.0
19543,40.698105,-73.80967,1,0.0,0.0
19544,40.698105,-73.7827,1,0.0,0.0
19545,40.69811,-73.94496,2,0.0,0.0
19546,40.69811,-73.91713,1,0.0,0.0
19547,40.698116,-73.97754,2,4.0,0.0
19548,40.698116,-73.977325,8,0.0,0.0
19549,40.69812,-73.99546,3,0.0,0.0
19550,40.698135,-73.9619,1,0.0,0.0
19551,40.698143,-73.98555,6,2.0,0.0
19552,40.698147,-73.80720500000002,1,0.0,0.0
19553,40.69815,-73.79508,1,0.0,0.0
19554,40.69815,-73.79241,2,0.0,0.0
19555,40.698153999999995,-73.86969,3,2.0,0.0
19556,40.698159999999994,-73.92528,4,0.0,0.0
19557,40.698159999999994,-73.84671999999998,2,0.0,0.0
19558,40.69817000000001,-73.944466,1,0.0,0.0
19559,40.698174,-73.984955,1,2.0,0.0
19560,40.698184999999995,-73.9374,2,2.0,0.0
19561,40.698190000000004,-73.96191,23,12.0,0.0
19562,40.698196,-73.95312,1,2.0,0.0
19563,40.698196,-73.84949,3,0.0,0.0
19564,40.6982,-73.83783000000003,1,0.0,0.0
19565,40.698204,-73.93245,1,0.0,0.0
19566,40.698208,-73.752884,3,4.0,0.0
19567,40.698209999999996,-73.92406,3,2.0,0.0
19568,40.698209999999996,-73.737526,1,0.0,0.0
19569,40.69821500000001,-73.797485,1,0.0,0.0
19570,40.69822,-73.943954,7,6.0,0.0
19571,40.69822,-73.93635,2,0.0,0.0
19572,40.69822,-73.806366,2,0.0,0.0
19573,40.698227,-73.90583000000002,1,0.0,0.0
19574,40.698227,-73.79616,1,0.0,0.0
19575,40.698235,-73.923775,1,2.0,0.0
19576,40.698235,-73.79219,1,0.0,0.0
19577,40.698242,-73.80635,1,2.0,0.0
19578,40.69824600000001,-73.98055,5,2.0,0.0
19579,40.69825,-73.93753000000002,1,2.0,0.0
19580,40.69825,-73.92997,2,2.0,0.0
19581,40.698254,-73.90878000000002,1,2.0,0.0
19582,40.698254,-73.86939,9,4.0,0.0
19583,40.698257,-73.82039,7,4.0,0.0
19584,40.698265,-73.93399000000002,9,10.0,0.0
19585,40.69829,-73.95411,1,0.0,0.0
19586,40.6983,-73.981705,1,0.0,0.0
19587,40.6983,-73.77088,1,0.0,0.0
19588,40.6983,-73.7569,1,0.0,0.0
19589,40.69831,-73.9498,2,2.0,0.0
19590,40.69831,-73.925575,1,0.0,0.0
19591,40.698315,-73.78673,2,0.0,0.0
19592,40.69832,-73.962265,12,8.0,0.0
19593,40.69832,-73.90011,1,0.0,0.0
19594,40.698322,-73.84814,1,0.0,0.0
19595,40.698326,-73.96106,2,0.0,0.0
19596,40.698338,-73.98213,1,0.0,0.0
19597,40.69834,-73.94284,1,0.0,0.0
19598,40.69834,-73.72936999999997,1,0.0,0.0
19599,40.698345,-73.92158,1,2.0,0.0
19600,40.698345,-73.89020500000002,2,0.0,0.0
19601,40.69835,-73.92275,3,4.0,0.0
19602,40.69835,-73.91103000000003,1,0.0,0.0
19603,40.69835,-73.83689,1,0.0,0.0
19604,40.698353000000004,-73.80254000000002,1,0.0,0.0
19605,40.698357,-73.99631,1,0.0,0.0
19606,40.69836,-73.95595,1,0.0,0.0
19607,40.698368,-73.99695600000003,2,0.0,0.0
19608,40.698368,-73.89005999999998,1,0.0,0.0
19609,40.698376,-73.98305500000002,4,0.0,0.0
19610,40.698376,-73.92260999999998,1,0.0,0.0
19611,40.69838,-73.78075,1,2.0,0.0
19612,40.698383,-73.78690999999998,5,2.0,0.0
19613,40.698406,-73.8939,1,0.0,0.0
19614,40.698406,-73.80646999999998,4,4.0,0.0
19615,40.698409999999996,-73.9569,1,0.0,0.0
19616,40.698409999999996,-73.955956,1,0.0,0.0
19617,40.698409999999996,-73.913315,5,2.0,0.0
19618,40.698414,-73.9338,1,0.0,0.0
19619,40.698418,-73.80105999999998,4,4.0,0.0
19620,40.69842,-73.89392,1,0.0,0.0
19621,40.69843,-73.95503000000002,1,0.0,0.0
19622,40.698433,-73.903366,5,2.0,0.0
19623,40.698433,-73.80855600000002,1,2.0,0.0
19624,40.698437,-73.79629,1,0.0,0.0
19625,40.698444,-73.80256,1,0.0,0.0
19626,40.69845,-73.751976,2,0.0,0.0
19627,40.698452,-73.92175999999998,4,4.0,0.0
19628,40.698452,-73.78188,6,6.0,0.0
19629,40.698463000000004,-73.960205,11,0.0,0.0
19630,40.698463000000004,-73.91778000000002,3,2.0,0.0
19631,40.69847,-73.72928,1,0.0,0.0
19632,40.698485999999995,-73.92144,5,4.0,0.0
19633,40.69849,-73.89117399999998,1,0.0,0.0
19634,40.69849,-73.7605,2,0.0,0.0
19635,40.698494000000004,-73.90217,1,0.0,0.0
19636,40.698494000000004,-73.79159,2,0.0,0.0
19637,40.698498,-73.99696,1,0.0,0.0
19638,40.6985,-73.98698,1,0.0,0.0
19639,40.6985,-73.825455,1,2.0,0.0
19640,40.69851,-73.852905,1,0.0,0.0
19641,40.69851,-73.805595,1,0.0,0.0
19642,40.698513,-73.80830999999998,1,2.0,0.0
19643,40.698524,-73.91556,1,2.0,0.0
19644,40.698536,-73.9943,2,0.0,0.0
19645,40.698536,-73.91788000000003,5,6.0,0.0
19646,40.698536,-73.791466,1,0.0,0.0
19647,40.69854,-73.95976999999998,1,0.0,0.0
19648,40.69854,-73.94116,4,4.0,0.0
19649,40.698544,-73.96236,13,6.0,0.0
19650,40.69855,-73.8893,3,4.0,0.0
19651,40.698563,-73.93602,1,0.0,0.0
19652,40.698566,-73.76958499999998,3,2.0,0.0
19653,40.69858,-73.8142,3,2.0,0.0
19654,40.698586,-73.983025,1,0.0,0.0
19655,40.698586,-73.895,1,0.0,0.0
19656,40.698597,-73.9006,1,0.0,0.0
19657,40.698597,-73.76015,1,0.0,0.0
19658,40.6986,-73.84791,1,0.0,0.0
19659,40.69862,-73.920135,1,2.0,0.0
19660,40.69864000000001,-73.93819,9,8.0,0.0
19661,40.698643,-73.94697,1,0.0,0.0
19662,40.698646999999994,-73.98346,1,0.0,0.0
19663,40.698654,-73.88880999999998,1,0.0,0.0
19664,40.698665999999996,-73.89394,1,2.0,0.0
19665,40.698673,-73.75109,1,0.0,0.0
19666,40.698677,-73.95886,2,0.0,0.0
19667,40.698677,-73.91967,1,0.0,0.0
19668,40.698677,-73.90954,1,2.0,0.0
19669,40.698677,-73.76616,1,2.0,0.0
19670,40.69869,-73.83806,3,0.0,0.0
19671,40.698692,-73.834076,2,2.0,0.0
19672,40.69869600000001,-73.93477,6,6.0,0.0
19673,40.6987,-73.94651,1,0.0,0.0
19674,40.6987,-73.842834,1,0.0,0.0
19675,40.69872700000001,-73.939644,1,2.0,0.0
19676,40.69873,-73.919044,1,0.0,0.0
19677,40.69874,-73.926315,5,4.0,0.0
19678,40.69874,-73.90082,3,2.0,0.0
19679,40.69874,-73.77565,1,0.0,0.0
19680,40.698746,-73.95323,1,0.0,0.0
19681,40.698746,-73.88846600000002,2,2.0,0.0
19682,40.69875,-73.93934,1,0.0,0.0
19683,40.69875,-73.74029,1,0.0,0.0
19684,40.698753,-73.89726,4,4.0,0.0
19685,40.698765,-73.91298,1,0.0,0.0
19686,40.698765,-73.82454,1,0.0,0.0
19687,40.698765,-73.818535,1,0.0,0.0
19688,40.698765,-73.757126,1,0.0,0.0
19689,40.69877,-73.787346,1,0.0,0.0
19690,40.698772,-73.92233,2,0.0,0.0
19691,40.698772,-73.80546,1,0.0,0.0
19692,40.69878,-73.91178000000002,2,0.0,0.0
19693,40.698807,-73.91837,6,4.0,0.0
19694,40.698809999999995,-73.91824,1,0.0,0.0
19695,40.69882,-73.95796999999997,1,0.0,0.0
19696,40.698822,-73.938515,1,0.0,0.0
19697,40.698822,-73.84701,2,2.0,0.0
19698,40.698837,-73.91407,5,2.0,0.0
19699,40.698840000000004,-73.74741999999998,1,0.0,0.0
19700,40.698845,-73.95774,1,0.0,0.0
19701,40.69885,-73.95783,3,2.0,0.0
19702,40.69885,-73.938576,4,8.0,0.0
19703,40.698859999999996,-73.924576,1,0.0,0.0
19704,40.698859999999996,-73.76271,2,2.0,1.0
19705,40.698864,-73.91789,1,0.0,0.0
19706,40.698864,-73.90989,1,0.0,0.0
19707,40.698864,-73.813194,2,4.0,0.0
19708,40.698883,-73.91416,1,2.0,0.0
19709,40.69889000000001,-73.91753,12,2.0,0.0
19710,40.6989,-73.769325,1,0.0,0.0
19711,40.698902000000004,-73.84669,1,2.0,0.0
19712,40.69891,-73.93078,2,0.0,0.0
19713,40.698914,-73.7502,2,0.0,0.0
19714,40.69892,-73.84385,3,2.0,0.0
19715,40.69892,-73.82079,1,2.0,0.0
19716,40.69893,-73.77037,1,2.0,0.0
19717,40.698933000000004,-73.949936,1,0.0,0.0
19718,40.698933000000004,-73.897064,2,0.0,0.0
19719,40.69894,-73.83717,1,0.0,0.0
19720,40.698963,-73.91864,2,0.0,0.0
19721,40.698963,-73.90805,1,0.0,0.0
19722,40.698966999999996,-73.95425,1,0.0,0.0
19723,40.69897,-73.95702,8,11.0,0.0
19724,40.69897,-73.94411,2,0.0,0.0
19725,40.69897,-73.9245,1,0.0,0.0
19726,40.698986,-73.804886,4,6.0,0.0
19727,40.698994,-73.96161,2,2.0,0.0
19728,40.698997,-73.80275,1,0.0,0.0
19729,40.699013,-73.93885,1,0.0,0.0
19730,40.699013,-73.82366,3,0.0,0.0
19731,40.699013,-73.79573,4,2.0,0.0
19732,40.699017,-73.9566,1,2.0,0.0
19733,40.699017,-73.80696,4,0.0,0.0
19734,40.699024,-73.91623,5,6.0,0.0
19735,40.69903,-73.90801,1,0.0,0.0
19736,40.699036,-73.9389,4,4.0,0.0
19737,40.699040000000004,-73.91444,1,0.0,0.0
19738,40.699042999999996,-73.815,2,0.0,0.0
19739,40.699059999999996,-73.81484,3,0.0,0.0
19740,40.699065999999995,-73.76699,3,6.0,0.0
19741,40.69907,-73.93548,4,0.0,0.0
19742,40.69908,-73.758255,1,0.0,0.0
19743,40.69909000000001,-73.81465,4,2.0,0.0
19744,40.699093,-73.90047,1,0.0,0.0
19745,40.6991,-73.90451,1,0.0,0.0
19746,40.699104,-73.83332,1,0.0,0.0
19747,40.69911,-73.93401999999998,2,0.0,0.0
19748,40.69911,-73.81233,2,0.0,0.0
19749,40.699127000000004,-73.81769,1,0.0,0.0
19750,40.69913,-73.927025,1,0.0,0.0
19751,40.699135,-73.93911,1,2.0,0.0
19752,40.69914,-73.793144,1,0.0,0.0
19753,40.699154,-73.833206,1,0.0,0.0
19754,40.699158000000004,-73.92705500000002,4,2.0,0.0
19755,40.699158000000004,-73.91489,1,0.0,0.0
19756,40.699158000000004,-73.90377,3,2.0,0.0
19757,40.69916,-73.90153000000002,1,0.0,0.0
19758,40.699165,-73.914925,4,2.0,0.0
19759,40.69917,-73.79953,2,2.0,0.0
19760,40.699177,-73.9605,1,0.0,0.0
19761,40.699177,-73.763565,1,0.0,0.0
19762,40.69918,-73.78456,1,0.0,0.0
19763,40.69919,-73.91469000000002,3,2.0,0.0
19764,40.699192,-73.95519,2,2.0,0.0
19765,40.699196,-73.74759,1,0.0,0.0
19766,40.6992,-73.92309,1,0.0,0.0
19767,40.699207,-73.94416,1,2.0,0.0
19768,40.699207,-73.82300000000002,2,2.0,0.0
19769,40.699220000000004,-73.98687,2,2.0,0.0
19770,40.699222999999996,-73.919075,1,0.0,0.0
19771,40.699226,-73.89808000000002,3,0.0,0.0
19772,40.699238,-73.95487,1,2.0,0.0
19773,40.69924,-73.80632,1,0.0,0.0
19774,40.69925,-73.973206,1,0.0,0.0
19775,40.69925,-73.91911999999998,1,2.0,0.0
19776,40.69925,-73.82287,1,0.0,0.0
19777,40.69925,-73.76047,1,0.0,0.0
19778,40.69925300000001,-73.82285999999998,1,2.0,0.0
19779,40.699257,-73.90033000000003,1,0.0,0.0
19780,40.699259999999995,-73.84496999999998,1,0.0,0.0
19781,40.699265000000004,-73.72717,2,2.0,0.0
19782,40.699272,-73.95456,1,0.0,0.0
19783,40.69928,-73.90479,1,0.0,0.0
19784,40.69928400000001,-73.95983000000003,2,0.0,0.0
19785,40.69928400000001,-73.92726,1,0.0,0.0
19786,40.69928400000001,-73.91383,1,0.0,0.0
19787,40.69928400000001,-73.77115,1,2.0,0.0
19788,40.699287,-73.80408,2,0.0,0.0
19789,40.69929000000001,-73.941315,1,0.0,0.0
19790,40.69929000000001,-73.92418,1,0.0,0.0
19791,40.699295,-73.9543,3,2.0,0.0
19792,40.6993,-73.91360999999998,5,6.0,0.0
19793,40.69931,-73.75735999999998,3,4.0,0.0
19794,40.699318,-73.95416,1,0.0,0.0
19795,40.69932,-73.83156,1,0.0,0.0
19796,40.699326,-73.95409000000002,1,2.0,0.0
19797,40.699326,-73.92736,1,0.0,0.0
19798,40.699326,-73.90886,1,0.0,0.0
19799,40.69935,-73.73796,1,2.0,0.0
19800,40.69936,-73.931564,5,0.0,0.0
19801,40.69936,-73.82104,1,0.0,0.0
19802,40.69939,-73.99208,1,0.0,0.0
19803,40.69939,-73.91938,5,0.0,0.0
19804,40.699397999999995,-73.850494,1,0.0,0.0
19805,40.699406,-73.95338000000002,7,6.0,0.0
19806,40.69941,-73.93621999999998,1,2.0,0.0
19807,40.699413,-73.95902,2,2.0,0.0
19808,40.699417,-73.73486,1,2.0,0.0
19809,40.69942,-73.86878,2,0.0,0.0
19810,40.699425,-73.90128,1,2.0,0.0
19811,40.699432,-73.83272,1,2.0,0.0
19812,40.699436,-73.91229,11,10.0,0.0
19813,40.69945,-73.822136,2,0.0,0.0
19814,40.69945,-73.821106,1,0.0,0.0
19815,40.699455,-73.9397,4,4.0,0.0
19816,40.699482,-73.96104,6,4.0,0.0
19817,40.699486,-73.98049,1,0.0,0.0
19818,40.699486,-73.78654,1,0.0,0.0
19819,40.699505,-73.9196,1,2.0,0.0
19820,40.699505,-73.88883,6,8.0,0.0
19821,40.699512,-73.81461,4,2.0,0.0
19822,40.699512,-73.79342,1,2.0,0.0
19823,40.699515999999996,-73.95236,1,2.0,0.0
19824,40.69952,-73.98981500000002,1,2.0,0.0
19825,40.699524,-73.83067,2,2.0,0.0
19826,40.699529999999996,-73.91104,5,2.0,0.0
19827,40.699535,-73.75647,3,0.0,0.0
19828,40.69954,-73.888626,1,0.0,0.0
19829,40.699543,-73.933014,1,0.0,0.0
19830,40.699546999999995,-73.83246,1,0.0,0.0
19831,40.69955,-73.91084000000002,1,2.0,0.0
19832,40.69955,-73.747734,7,8.0,0.0
19833,40.699554,-73.83066600000002,1,2.0,0.0
19834,40.69957,-73.88849,1,0.0,0.0
19835,40.69957700000001,-73.95196999999997,1,2.0,0.0
19836,40.69957700000001,-73.868645,3,4.0,0.0
19837,40.69958,-73.94136,1,2.0,0.0
19838,40.69958,-73.90528,1,0.0,0.0
19839,40.699585,-73.902245,1,2.0,0.0
19840,40.699585,-73.89641,2,0.0,0.0
19841,40.699593,-73.93196,1,0.0,0.0
19842,40.699596,-73.84151,1,0.0,0.0
19843,40.699596,-73.7632,4,0.0,0.0
19844,40.6996,-73.81061,5,0.0,0.0
19845,40.69961,-73.9578,1,0.0,0.0
19846,40.699627,-73.923836,7,4.0,0.0
19847,40.69964,-73.91038,1,2.0,0.0
19848,40.699646,-73.941376,1,0.0,0.0
19849,40.699646,-73.826004,1,0.0,0.0
