crash_date,crash_time,borough,zip_code,latitude,longitude,on_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2020-10-27,18:00:00,Brooklyn,11219,40.632694,-73.99454,13 Avenue,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Other,Unspecified,Unspecified,Unspecified
2020-11-02,16:35:00,Bronx,10451,40.82499,-73.91662,East 161 Street,Park Avenue,1,0,0,0,0,0,1,0,Passing Or Lane Usage Improper,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Taxi,Unspecified,Unspecified,Unspecified
2020-10-14,18:34:00,Brooklyn,11205,40.694576,-73.95615,Myrtle Avenue,Bedford Avenue,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-18,08:00:00,Manhattan,10031,40.82312,-73.9505,West 141 Street,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-30,21:35:00,Brooklyn,11207,40.675632,-73.89878,Atlantic Avenue,Georgia Avenue,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-10-13,23:30:00,Brooklyn,11233,40.6835,-73.93516,Lewis Avenue,Halsey Street,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-10-18,19:15:00,Queens,11372,40.748596,-73.89532,37 Avenue,69 Street,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-06,11:00:00,Manhattan,10011,40.74649,-74.001335,West 23 Street,9 Avenue,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-24,14:40:00,Bronx,10454,40.806553,-73.92475,East 134 Street,Willis Avenue,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Box Truck,Unspecified,Unspecified,Unspecified
2020-11-06,00:00:00,Bronx,10457,40.844105,-73.898,Cross Bronx Expy,Unknown,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-29,15:15:00,Brooklyn,11207,40.660656,-73.885796,Linden Boulevard,Van Siclen Avenue,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-05,00:52:00,Manhattan,10025,40.797886,-73.973465,Riverside Drive,West 99 Street,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan,Sedan
2020-10-12,17:00:00,Queens,11434,40.666959999999996,-73.77078,Brewer Boulevard,South Conduit Avenue,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-29,14:45:00,Manhattan,10005,40.704212,-74.0088,Water Street,Old Slip,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Motorcycle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-28,13:20:00,Staten Island,10314,40.607185,-74.16239,Victory Boulevard,Richmond Avenue,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-10,15:20:00,Manhattan,10035,40.795383,-73.92994,Fdr Drive,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-19,15:30:00,Brooklyn,11211,40.714104,-73.95322,Brooklyn Queens Expressway,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified
2020-11-23,11:30:00,Manhattan,10013,40.726032000000004,-74.00960500000001,Spring Street,Unknown,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Box Truck,Unspecified,Unspecified,Unspecified
2020-10-26,20:10:00,Queens,11368,40.749866,-73.86273,103 Street,Roosevelt Avenue,1,0,1,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-13,17:40:00,Manhattan,10010,40.73883,-73.983154,East 23 Street,3 Avenue,1,0,1,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Tractor Truck Diesel,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-06,16:56:00,Bronx,10454,40.80543,-73.92087,Major Deegan Expressway,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-03,21:59:00,Manhattan,10030,40.820434999999996,-73.93624,West 145 Street,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Other,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-01,17:44:00,Brooklyn,11214,40.603054,-74.00825,Cropsey Avenue,Bay 17 Street,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-05,12:33:00,Manhattan,10024,40.787659999999995,-73.97707,Broadway,West 85 Street,2,0,0,0,1,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,Unspecified,Unspecified,Unspecified
2020-10-14,09:00:00,Brooklyn,11206,40.70335,-73.94755,Throop Avenue,Walton Street,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Other,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-18,19:09:00,Queens,11411,40.702957,-73.74332,212 Street,Murdock Avenue,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-31,14:50:00,Brooklyn,11203,40.64853,-73.92905,East 51 Street,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-20,17:47:00,Staten Island,10305,40.60018,-74.064644,Lily Pond Avenue,Major Avenue,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,Unspecified,Unspecified,Pick-Up Truck,Sedan,Unspecified,Unspecified,Unspecified
2020-11-28,06:10:00,Queens,11412,40.690086,-73.751205,120 Avenue,199 Street,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-10-18,04:05:00,Brooklyn,11208,40.669796000000005,-73.87057,Euclid Avenue,Unknown,2,0,0,0,0,0,2,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Taxi,Unspecified,Unspecified,Unspecified
2020-10-29,12:00:00,Manhattan,10019,40.770317,-73.98768000000001,10 Avenue,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-23,18:44:00,Bronx,10460,40.839676000000004,-73.871216,Vannest Avenue,East Tremont Avenue,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-24,10:20:00,Brooklyn,11212,40.667156,-73.9101,Rockaway Avenue,Sutter Avenue,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-14,17:45:00,Bronx,10462,40.833065000000005,-73.85974,Cross Bronx Expy,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-13,08:19:00,Bronx,10466,40.889748,-73.860596,Lowerre Place,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Other,Sedan,Unspecified,Unspecified,Unspecified
2020-10-26,09:00:00,Brooklyn,11220,40.646637,-74.01589,3 Avenue,52 Street,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-17,10:50:00,Manhattan,10002,40.72948,-73.9721,Fdr Drive,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-31,14:00:00,Brooklyn,11208,40.66948,-73.87869,Berriman Street,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-29,22:30:00,Brooklyn,11221,40.700053999999994,-73.92459000000001,Wilson Avenue,Unknown,1,0,0,0,1,0,0,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Bike,Unspecified,Unspecified,Unspecified
2020-11-20,15:38:00,Bronx,10460,40.8375,-73.880684,Cross Bronx Expressway,Sheridan Expressway,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,Unspecified,Tractor Truck Diesel,Sedan,Unspecified,Unspecified,Unspecified
2020-11-16,11:18:00,Queens,11106,40.761703000000004,-73.93159,24 Street,34 Avenue,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Pick-Up Truck,Unspecified,Unspecified,Unspecified
2020-11-12,00:20:00,Brooklyn,11207,40.657665,-73.89705,Hinsdale Street,Linden Boulevard,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-26,18:45:00,Queens,11436,40.671566,-73.79030999999999,148 Street,Sutter Avenue,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-25,15:35:00,Manhattan,10024,40.809574,-73.96805,Henry Hudson Parkway,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Motorcycle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-30,08:35:00,Queens,11414,40.666435,-73.83478000000001,Belt Parkway,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Unspecified,Unspecified,Unspecified
2020-11-20,14:30:00,Manhattan,10001,40.749590000000005,-74.00279,10 Avenue,West 26 Street,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Other,Unspecified,Unspecified,Unspecified
2020-10-24,22:57:00,Staten Island,10312,40.557567999999996,-74.17706,Forrestal Avenue,Unknown,1,0,0,0,0,0,1,0,Drugs (Illegal),Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-21,14:30:00,Bronx,10469,40.879540000000006,-73.85534,East 217 Street,Paulding Avenue,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unsafe Speed,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified
2020-10-28,14:15:00,Bronx,10462,40.8334,-73.85927,Westchester Avenue,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-26,07:47:00,Queens,11377,40.74111,-73.89842,Brooklyn Queens Expressway,Unknown,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-06,20:58:00,Manhattan,10005,40.705624,-74.006775,Water Street,Pine Street,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Taxi,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-29,15:10:00,Bronx,10463,40.8816,-73.90484000000001,West 233 Street,Kingsbridge Avenue,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Motorcycle,Unspecified,Unspecified,Unspecified
2020-10-13,13:00:00,Queens,11355,40.755745000000005,-73.83076,Frame Place,Sanford Avenue,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-22,15:00:00,Bronx,10459,40.819653,-73.8989,Stebbins Avenue,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-26,00:37:00,Queens,11106,40.76654,-73.92820999999999,23-30 31 Avenue,Unknown,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified
2020-11-19,21:50:00,Manhattan,10010,40.736855,-73.97853,1 Avenue,Unknown,1,0,0,0,1,0,0,0,Passing Or Lane Usage Improper,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,Unspecified,Unspecified,Unspecified
2020-11-12,14:07:00,Bronx,10453,40.852140000000006,-73.92071,Cedar Avenue,Sedgwick Avenue,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-07,23:30:00,Bronx,10455,40.819790000000005,-73.91720600000001,East 154 Street,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-12-01,11:58:00,Manhattan,10017,40.748825,-73.96984,East 42 Street,Unknown,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-06,23:18:00,Bronx,10453,40.855614,-73.90352,Cameron Place,Morris Avenue,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Other,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-18,00:05:00,Brooklyn,11206,40.702940000000005,-73.95026,Union Avenue,Harrison Avenue,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,Unspecified,Unspecified,Unspecified
2020-12-03,07:30:00,Bronx,10459,40.826065,-73.88784,Longfellow Avenue,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-04,00:20:00,Queens,11418,40.700935,-73.83925,110-97 85 Avenue,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified
2020-11-19,12:15:00,Brooklyn,11205,40.690712,-73.96637,Washington Avenue,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-22,11:42:00,Brooklyn,11229,40.60647,-73.96083,East 12 Street,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-21,23:43:00,Brooklyn,11232,40.654984000000006,-74.00711,Gowanus Expy (Bqe),Unknown,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Van,Unspecified,Unspecified,Unspecified
2020-11-21,01:00:00,Brooklyn,11212,40.657253000000004,-73.90054,Linden Boulevard,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-31,11:35:00,Brooklyn,11204,40.616446999999994,-73.98735,66 Street,Unknown,1,0,1,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-27,14:14:00,Brooklyn,11215,40.660934000000005,-73.983246,8 Avenue,Windsor Place,1,0,0,0,0,0,1,0,Lost Consciousness,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan,Sedan
2020-11-27,08:30:00,Brooklyn,11203,40.654327,-73.9221,Linden Boulevard,Kings Highway,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-15,21:49:00,Brooklyn,11209,40.616547,-74.02606999999999,Brooklyn Queens Expressway,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-27,14:00:00,Brooklyn,11212,40.65532,-73.91606999999999,Church Avenue,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified
2020-12-01,01:00:00,Queens,11417,40.667114,-73.83465600000001,North Conduit Avenue,Cohancy Street,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-23,03:50:00,Bronx,10465,40.856358,-73.826515,Bruckner Expressway,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Box Truck,Unspecified,Unspecified,Unspecified,Unspecified
2020-12-03,13:10:00,Manhattan,10016,40.749485,-73.97539,East 40 Street,3 Avenue,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,E-Scooter,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-17,08:45:00,Brooklyn,11209,40.626459999999994,-74.02686,4 Avenue,81 Street,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Unspecified,Unspecified
2020-11-05,18:00:00,Brooklyn,11201,40.69977,-73.98294,Gold Street,Sands Street,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified
2020-10-20,11:25:00,Queens,11423,40.721059999999994,-73.75945,Hillside Avenue,Francis Lewis Boulevard,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Other,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-12,23:04:00,Manhattan,10029,40.78739,-73.938225,Fdr Drive,Unknown,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,Unspecified,Unspecified,Taxi,Sedan,Unspecified,Unspecified,Unspecified
2020-11-28,20:00:00,Manhattan,10011,40.745754,-73.999565,West 23 Street,Unknown,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Pick-Up Truck,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-14,15:10:00,Manhattan,10019,40.76979,-73.988075,West 58 Street,10 Avenue,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Other,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-11-01,19:30:00,Manhattan,10027,40.810062,-73.95496999999999,Morningside Avenue,West 123 Street,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-11-05,06:31:00,Queens,11367,40.717690000000005,-73.831406,Grand Central Pkwy,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified
2020-10-29,13:29:00,Brooklyn,11201,40.68969,-73.99237,Atlantic Avenue,Court Street,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-12,11:12:00,Brooklyn,11213,40.676421999999995,-73.94145,Dean Street,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
2020-10-20,17:10:00,Brooklyn,11231,40.68336,-74.00596999999999,Van Brunt Street,Hamilton Avenue,1,0,0,0,1,0,0,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Bike,Sedan,Unspecified,Unspecified,Unspecified
2020-11-14,08:25:00,Queens,11427,40.72994,-73.74481,Hillside Avenue,Springfield Boulevard,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Unspecified,Unspecified
2020-10-21,17:40:00,Brooklyn,11232,40.65183,-74.003334,5 Avenue,Unknown,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Unspecified,Unspecified,Unspecified,Unspecified
